,movieId,title,rating,genres,tag_y
7128,31221,elektra,2.05,"['Action', 'Adventure', 'Crime', 'Drama']",[nan]
7129,31223,racing stripes,2.0,"['Children', 'Comedy']",[nan]
7130,31225,coach carter,3.0714285714285716,['Drama'],[nan]
7131,31260,boys town,3.5,['Drama'],[nan]
7132,31297,gold diggers of 1935,3.5,"['Comedy', 'Musical']",[nan]
7133,31309,rocco and his brothers (rocco e i suoi fratelli),3.5,"['Crime', 'Drama']",[nan]
7134,31364,memories of murder (salinui chueok),4.7,"['Crime', 'Drama', 'Mystery', 'Thriller']",[nan]
7135,31367,"chase, the",2.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Romance', 'Thriller']",[nan]
7136,31410,"downfall (untergang, der)",3.875,"['Drama', 'War']",[nan]
7137,31420,assault on precinct 13,3.1875,"['Action', 'Crime', 'Drama', 'Thriller']",[nan]
7138,31422,are we there yet?,0.5,"['Children', 'Comedy']",[nan]
7139,31424,alone in the dark,0.5,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",[nan]
7140,31427,hide and seek,2.3333333333333335,"['Horror', 'Mystery', 'Thriller']",[nan]
7141,31431,boogeyman,2.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",[nan]
7142,31433,"wedding date, the",3.1363636363636362,"['Comedy', 'Romance']",[nan]
7143,31435,rory o'shea was here (inside i'm dancing),4.5,['Drama'],[nan]
7144,31437,nobody knows (dare mo shiranai),4.25,['Drama'],['orphans']
7145,31445,employee of the month,2.25,"['Comedy', 'Drama']",[nan]
7146,31522,"marriage of maria braun, the (ehe der maria braun, die)",5.0,['Drama'],[nan]
7147,31545,"trou, le (hole, the) (night watch, the)",4.0,"['Crime', 'Film-Noir']",[nan]
7148,31553,double dragon,1.0,"['Action', 'Adventure', 'Sci-Fi']",[nan]
7149,31590,hands off the loot (touchez pas au grisbi),3.0,"['Crime', 'Drama', 'Thriller']",[nan]
7150,31610,purple butterfly (zi hudie),4.0,['Drama'],[nan]
7151,31617,el cid,3.0,"['Action', 'Adventure', 'Drama', 'Romance', 'War']",[nan]
7152,31658,howl's moving castle (hauru no ugoku shiro),4.075,"['Adventure', 'Animation', 'Fantasy', 'Romance']","['anime', 'fantasy world', 'Hayao Miyazaki', 'Studio Ghibli', '06 Oscar Nominated Best Movie - Animation', 'In Netflix queue']"
7158,31660,steamboy (suchîmubôi),3.0,"['Action', 'Animation', 'Drama', 'Sci-Fi']",[nan]
7159,31664,gorgeous (boh lee chun),3.5,"['Action', 'Comedy', 'Romance']",[nan]
7160,31685,hitch,3.1666666666666665,"['Comedy', 'Romance']",[nan]
7161,31692,uncle nino,0.5,['Comedy'],[nan]
7162,31694,bride & prejudice,3.25,"['Comedy', 'Musical', 'Romance']",[nan]
7163,31696,constantine,3.4714285714285715,"['Action', 'Fantasy', 'Horror', 'Thriller']",[nan]
7164,31698,son of the mask,1.0,"['Adventure', 'Children', 'Comedy', 'Fantasy']",[nan]
7165,31700,because of winn-dixie,3.1666666666666665,"['Children', 'Comedy', 'Drama']",[nan]
7166,31702,turtles can fly (lakposhtha hâm parvaz mikonand),4.0,"['Drama', 'War']",[nan]
7167,31737,bunny lake is missing,3.5,"['Mystery', 'Thriller']",[nan]
7168,31804,night watch (nochnoy dozor),3.25,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",[nan]
7169,31851,sons of the desert,3.0,['Comedy'],[nan]
7170,31867,man of the house,3.0,"['Action', 'Comedy']",[nan]
7171,31878,kung fu hustle (gong fu),3.5789473684210527,"['Action', 'Comedy']",[nan]
7172,31903,zelary,4.0,"['Drama', 'Romance']",['marriage']
7173,31909,dr. giggles,4.0,"['Comedy', 'Horror']",[nan]
7174,31921,"seven-per-cent solution, the",2.5,"['Adventure', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",[nan]
7175,31923,"three musketeers, the",4.0,"['Action', 'Adventure', 'Comedy']",['In Netflix queue']
7176,31925,royal flash,4.0,"['Adventure', 'Comedy', 'Romance']",[nan]
7177,31952,control (kontroll),3.5,"['Comedy', 'Crime', 'Drama', 'Mystery']",[nan]
7178,31973,germany year zero (germania anno zero) (deutschland im jahre null),3.5,"['Drama', 'War']",[nan]
7179,32009,tyler perry's diary of a mad black woman,2.6666666666666665,"['Comedy', 'Drama', 'Romance']",[nan]
7180,32011,cursed,2.1666666666666665,"['Horror', 'Thriller']",[nan]
7181,32017,"pacifier, the",2.7142857142857144,"['Action', 'Comedy']",[nan]
7182,32019,be cool,2.4375,"['Comedy', 'Crime', 'Musical']",[nan]
7183,32022,gunner palace,3.6666666666666665,"['Documentary', 'War']",[nan]
7184,32029,hostage,3.05,"['Action', 'Crime', 'Drama', 'Thriller']",[nan]
7185,32031,robots,3.026315789473684,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi', 'IMAX']",[nan]
7186,32058,class action,2.0,['Drama'],[nan]
7187,32060,"cat and the canary, the",3.0,"['Horror', 'Mystery']",[nan]
7188,32116,"oh, god! you devil",2.5,['Comedy'],[nan]
7189,32139,"agony and the ecstasy, the",4.0,['Drama'],[nan]
7190,32179,elevator to the gallows (a.k.a. frantic) (ascenseur pour l'échafaud),4.0,"['Crime', 'Drama', 'Thriller']",[nan]
7191,32213,cube zero,2.6666666666666665,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",[nan]
7192,32234,julia,4.0,['Drama'],[nan]
7193,32243,stealing rembrandt (rembrandt),3.5,"['Action', 'Comedy', 'Crime']",[nan]
7194,32289,ice princess,3.375,"['Children', 'Comedy', 'Drama']",[nan]
7195,32291,melinda and melinda,3.1,"['Comedy', 'Drama']",[nan]
7196,32294,milk and honey,3.5,['Drama'],[nan]
7197,32296,miss congeniality 2: armed and fabulous,2.25,"['Adventure', 'Comedy', 'Crime']",[nan]
7198,32298,guess who,2.3333333333333335,"['Comedy', 'Romance']",[nan]
7199,32300,d.e.b.s.,2.8333333333333335,"['Action', 'Comedy']",[nan]
7200,32302,"league of ordinary gentlemen, a",4.0,['Documentary'],[nan]
7201,32314,incident at loch ness,3.5,"['Adventure', 'Comedy', 'Documentary']",[nan]
7202,32387,"sword of doom, the (dai-bosatsu tôge)",4.25,"['Action', 'Drama']",[nan]
7203,32392,800 bullets (800 balas),2.5,"['Comedy', 'Crime', 'Drama', 'Western']",[nan]
7204,32440,if looks could kill,2.0,"['Action', 'Comedy']",[nan]
7205,32442,greedy,2.5,['Comedy'],[nan]
7206,32456,"pom poko (a.k.a. raccoon war, the) (heisei tanuki gassen pompoko)",4.25,"['Animation', 'Comedy', 'Drama', 'Fantasy']",[nan]
7207,32460,knockin' on heaven's door,4.25,"['Action', 'Comedy', 'Crime', 'Drama']",[nan]
7208,32469,we're no angels,4.5,"['Comedy', 'Crime', 'Drama']",[nan]
7209,32511,"touch of zen, a (xia nu)",4.5,"['Action', 'Adventure']",[nan]
7210,32515,walker,2.5,"['Adventure', 'Drama', 'War', 'Western']",[nan]
7211,32554,memories (memorîzu),3.8333333333333335,"['Animation', 'Fantasy', 'Sci-Fi', 'Thriller']",[nan]
7212,32582,"wild parrots of telegraph hill, the",4.75,['Documentary'],"['birds', 'parrots']"
7214,32584,"ballad of jack and rose, the",3.125,['Drama'],['fatherhood']
7215,32587,sin city,3.857142857142857,"['Action', 'Crime', 'Film-Noir', 'Mystery', 'Thriller']",['cult']
7216,32589,beauty shop,2.0,['Comedy'],[nan]
7217,32596,sahara,3.0714285714285716,"['Action', 'Adventure', 'Comedy']",[nan]
7218,32598,fever pitch,2.9375,"['Comedy', 'Romance']",[nan]
7219,32600,eros,3.5,['Drama'],[nan]
7220,32620,not on the lips (pas sur la bouche),3.5,"['Comedy', 'Musical', 'Romance']",[nan]
7221,32632,electra glide in blue,3.5,"['Action', 'Crime']",[nan]
7222,32649,"special day, a (giornata particolare, una)",4.0,"['Drama', 'War']",[nan]
7223,32657,"man who planted trees, the (homme qui plantait des arbres, l')",4.25,"['Animation', 'Drama']",[nan]
7224,32659,tanguy,2.5,['Comedy'],[nan]
7225,32666,national lampoon's lady killers (national lampoon's gold diggers),1.0,['Comedy'],[nan]
7226,32728,"little girl who lives down the lane, the",4.0,"['Drama', 'Mystery', 'Thriller']",[nan]
7227,32743,ringu 0: bâsudei,3.0,"['Drama', 'Horror', 'Thriller']",[nan]
7228,32770,brothers (brødre),4.25,['Drama'],[nan]
7229,32799,maidens in uniform (mädchen in uniform),3.5,"['Drama', 'Romance']",[nan]
7230,32862,with six you get eggroll,4.0,"['Comedy', 'Romance']",[nan]
7231,32875,holiday (jour de fête),3.0,['Comedy'],[nan]
7232,32892,ivan's childhood (a.k.a. my name is ivan) (ivanovo detstvo),2.75,"['Drama', 'War']",[nan]
7233,32898,"trip to the moon, a (voyage dans la lune, le)",3.5,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",[nan]
7234,32906,"ascent, the (voskhozhdeniye)",3.5,"['Drama', 'War']",[nan]
7235,32914,carrie,3.0,"['Drama', 'Horror', 'Thriller']",[nan]
7236,32917,boccaccio '70,4.0,"['Comedy', 'Fantasy', 'Romance']",[nan]
7237,33004,"hitchhiker's guide to the galaxy, the",3.4204545454545454,"['Adventure', 'Comedy', 'Sci-Fi']",[nan]
7238,33085,"amityville horror, the",2.25,"['Horror', 'Thriller']",[nan]
7239,33090,mutant aliens,4.0,"['Animation', 'Comedy', 'Sci-Fi']",[nan]
7240,33124,before the fall (napola - elite für den führer),3.5,"['Drama', 'War']",[nan]
7241,33126,"frisco kid, the",2.5,"['Comedy', 'Western']",[nan]
7242,33132,state property 2,1.5,"['Action', 'Crime', 'Drama']",[nan]
7243,33138,palindromes,5.0,"['Adventure', 'Comedy', 'Drama']",[nan]
7244,33145,"lot like love, a",3.0,"['Comedy', 'Drama', 'Romance']",[nan]
7245,33148,king's ransom,2.5,"['Comedy', 'Crime']",[nan]
7246,33154,enron: the smartest guys in the room,4.0,['Documentary'],"['business', 'money', 'scandal']"
7249,33158,xxx: state of the union,2.0,"['Action', 'Crime', 'Thriller']",[nan]
7250,33162,kingdom of heaven,3.5,"['Action', 'Drama', 'Romance', 'War']","['David Thewlis', 'Eva Green', 'Liam Neeson', 'Orlando Bloom']"
7254,33164,house of wax,1.8333333333333333,"['Horror', 'Thriller']",[nan]
7255,33166,crash,3.89,"['Crime', 'Drama']",['racism']
7256,33171,mysterious skin,2.0,"['Drama', 'Mystery']",[nan]
7257,33188,mischief,2.5,"['Comedy', 'Romance']",[nan]
7258,33201,between your legs (entre las piernas),4.5,"['Drama', 'Mystery', 'Romance', 'Thriller']",[nan]
7259,33237,san francisco,4.0,"['Drama', 'Musical', 'Romance']",[nan]
7260,33294,vampire hunter d,2.5,"['Animation', 'Fantasy', 'Horror']",[nan]
7261,33310,"common thread, a (a.k.a. sequins) (brodeuses)",4.5,"['Drama', 'Romance']",[nan]
7262,33312,"cocoanuts, the",3.5,"['Comedy', 'Musical']",[nan]
7263,33421,dear wendy,3.6666666666666665,['Drama'],[nan]
7264,33435,los angeles plays itself,3.5,['Documentary'],[nan]
7265,33437,unleashed (danny the dog),3.4444444444444446,"['Action', 'Crime', 'Drama', 'Thriller']",[nan]
7266,33493,star wars: episode iii - revenge of the sith,3.4294871794871793,"['Action', 'Adventure', 'Sci-Fi']","['space', 'space opera']"
7268,33495,kicking & screaming,2.642857142857143,['Comedy'],[nan]
7269,33499,monster-in-law,2.5,"['Comedy', 'Romance']",[nan]
7270,33558,"snow walker, the",3.0,"['Adventure', 'Drama']",[nan]
7271,33564,divorce - italian style (divorzio all'italiana),4.5,['Comedy'],[nan]
7272,33615,madagascar,3.375,"['Adventure', 'Animation', 'Children', 'Comedy']",[nan]
7273,33629,airborne,2.5,"['Adventure', 'Comedy']",[nan]
7274,33639,mad hot ballroom,3.3333333333333335,"['Children', 'Documentary']",[nan]
7275,33644,dominion: prequel to the exorcist,2.5,"['Horror', 'Thriller']",[nan]
7276,33646,"longest yard, the",3.111111111111111,"['Comedy', 'Drama']",[nan]
7277,33649,saving face,5.0,"['Comedy', 'Drama', 'Romance']",[nan]
7278,33660,cinderella man,4.088235294117647,"['Drama', 'Romance']","['boksdrama', 'boxing']"
7280,33669,"sisterhood of the traveling pants, the",3.0714285714285716,"['Adventure', 'Comedy', 'Drama']",[nan]
7281,33672,lords of dogtown,3.0,"['Action', 'Comedy', 'Drama']",[nan]
7282,33677,rock school,3.5,['Documentary'],[nan]
7283,33679,mr. & mrs. smith,3.2796610169491527,"['Action', 'Adventure', 'Comedy', 'Romance']",[nan]
7284,33681,"adventures of sharkboy and lavagirl 3-d, the",1.75,"['Action', 'Adventure', 'Children', 'Fantasy']",[nan]
7285,33683,high tension (haute tension) (switchblade romance),3.75,"['Horror', 'Thriller']",[nan]
7286,33725,it's all gone pete tong,3.1666666666666665,"['Comedy', 'Drama', 'Musical']",[nan]
7287,33779,eddie izzard: dress to kill,4.5,['Comedy'],[nan]
7288,33781,quo vadis,3.0,"['Drama', 'Romance']",[nan]
7289,33794,batman begins,3.8620689655172415,"['Action', 'Crime', 'IMAX']",[nan]
7290,33801,godzilla: final wars (gojira: fainaru uôzu),3.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",[nan]
7291,33815,"perfect man, the",3.0,"['Comedy', 'Drama', 'Romance']",[nan]
7292,33826,saint ralph,2.5,"['Comedy', 'Drama']",[nan]
7293,33830,herbie: fully loaded,3.1666666666666665,"['Adventure', 'Comedy', 'Romance']",[nan]
7294,33834,land of the dead,3.125,"['Action', 'Horror', 'Thriller']",[nan]
7295,33836,bewitched,2.269230769230769,"['Comedy', 'Fantasy', 'Romance']",[nan]
7296,33838,rize,3.5,['Documentary'],[nan]
7297,33880,me and you and everyone we know,3.75,"['Comedy', 'Drama']",[nan]
7298,33893,"perfect crime, the (crimen ferpecto) (ferpect crime)",4.5,"['Comedy', 'Crime', 'Thriller']",[nan]
7299,33896,3 extremes (three... extremes) (saam gaang yi),3.3333333333333335,['Horror'],[nan]
7300,33903,"edukators, the (die fetten jahre sind vorbei)",4.0,"['Comedy', 'Crime', 'Drama', 'Romance']",[nan]
7301,33966,cop and ½,1.5,['Comedy'],[nan]
7302,34018,at the circus,3.0,"['Comedy', 'Musical']",[nan]
7303,34048,war of the worlds,3.15,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",[nan]
7304,34072,"march of the penguins (marche de l'empereur, la)",3.5555555555555554,['Documentary'],[nan]
7305,34129,rebound,3.0,['Comedy'],[nan]
7306,34143,dark water,2.0,"['Drama', 'Horror', 'Thriller']",[nan]
7307,34148,"beat that my heart skipped, the (battre mon coeur s'est arrêté, de)",3.0,['Drama'],[nan]
7308,34150,fantastic four,2.763888888888889,"['Action', 'Adventure', 'Sci-Fi']","['Chris Evans', 'comic book', 'heroine in tight suit', 'Jessica Alba', 'sexy female scientist', 'superhero']"
7314,34153,murderball,3.8333333333333335,['Documentary'],[nan]
7315,34162,wedding crashers,3.5086206896551726,"['Comedy', 'Romance']",['stiller']
7316,34164,happy endings,3.5,"['Comedy', 'Drama']",[nan]
7317,34271,hustle & flow,3.75,"['Crime', 'Drama']",['hip hop']
7318,34292,hardware,1.5,"['Action', 'Horror', 'Sci-Fi']",[nan]
7319,34312,"calcium kid, the",5.0,['Comedy'],[nan]
7320,34319,"island, the",3.3548387096774195,"['Action', 'Sci-Fi', 'Thriller']",[nan]
7321,34321,bad news bears,3.0,"['Children', 'Comedy']",[nan]
7322,34323,"devil's rejects, the",3.7142857142857144,"['Action', 'Crime', 'Horror']",['Rob Zombie']
7323,34326,last days,3.0,['Drama'],[nan]
7324,34330,november,3.0,"['Drama', 'Mystery']",[nan]
7325,34332,sky high,2.9166666666666665,"['Action', 'Adventure', 'Children', 'Comedy']",[nan]
7326,34334,stealth,2.5,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",[nan]
7327,34336,must love dogs,2.0,"['Comedy', 'Romance']",[nan]
7328,34338,"aristocrats, the",3.35,"['Comedy', 'Documentary']",[nan]
7329,34359,georgy girl,4.0,['Comedy'],['pregnancy']
7330,34397,"order, the",3.0,"['Action', 'Adventure', 'Drama', 'Thriller']",[nan]
7331,34405,serenity,3.94,"['Action', 'Adventure', 'Sci-Fi']","['predictable', 'Firefly']"
7333,34437,broken flowers,3.4761904761904763,"['Comedy', 'Drama']",['In Netflix queue']
7334,34450,miracles - mr. canton and lady rose,4.5,"['Action', 'Comedy', 'Crime', 'Drama']",[nan]
7335,34520,"dukes of hazzard, the",2.0833333333333335,"['Action', 'Adventure', 'Comedy']",[nan]
7336,34523,the chumscrubber,2.0,"['Comedy', 'Drama']",[nan]
7337,34528,junebug,3.6666666666666665,"['Comedy', 'Drama']",['pregnancy']
7338,34530,deuce bigalow: european gigolo,2.8333333333333335,['Comedy'],[nan]
7339,34532,"skeleton key, the",3.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",[nan]
7340,34534,four brothers,3.5714285714285716,"['Action', 'Crime', 'Drama']",[nan]
7341,34536,the great raid,3.1666666666666665,"['Action', 'Drama', 'War']",[nan]
7342,34540,pretty persuasion,3.0,"['Comedy', 'Drama']",[nan]
7343,34542,grizzly man,3.7,['Documentary'],"['Animal movie', 'bears']"
7345,34800,private resort,1.5,['Comedy'],[nan]
7346,34811,pusher ii: with blood on my hands,2.5,"['Action', 'Crime', 'Drama', 'Thriller']",[nan]
7347,35015,duma,3.5,"['Adventure', 'Drama']","['Animal movie', 'In Netflix queue']"
7349,35347,animal farm,1.0,"['Animation', 'Drama']",[nan]
7350,35807,"teahouse of the august moon, the",4.0,['Comedy'],[nan]
7351,35836,"40-year-old virgin, the",3.5472972972972974,"['Comedy', 'Romance']","['BEST PICTURE', 'classic', 'hilarious', 'steve carell']"
7355,35957,red eye,3.388888888888889,"['Horror', 'Thriller']",[nan]
7356,36276,hidden (a.k.a. cache) (caché),2.5,"['Drama', 'Mystery', 'Thriller']",[nan]
7357,36289,asterix & obelix vs. caesar (astérix et obélix contre césar),4.0,"['Adventure', 'Children', 'Comedy', 'Fantasy']",[nan]
7358,36363,kin-dza-dza!,3.75,"['Comedy', 'Drama', 'Sci-Fi']",[nan]
7359,36397,valiant,1.5,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'War']",[nan]
7360,36401,"brothers grimm, the",2.625,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",[nan]
7361,36477,"baxter, the",4.0,"['Comedy', 'Drama', 'Romance']",[nan]
7362,36509,"cave, the",2.6666666666666665,"['Action', 'Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",[nan]
7363,36517,"constant gardener, the",3.4615384615384617,"['Drama', 'Thriller']","['Africa', 'business', 'politics']"
7366,36519,transporter 2,3.21875,"['Action', 'Crime', 'Thriller']",[nan]
7367,36525,just like heaven,2.6875,"['Comedy', 'Fantasy', 'Romance']",[nan]
7368,36527,proof,3.5714285714285716,['Drama'],['mathematics']
7369,36529,lord of war,3.7142857142857144,"['Action', 'Crime', 'Drama', 'Thriller', 'War']",['wapendrama']
7370,36533,cry_wolf (a.k.a. cry wolf),2.25,"['Drama', 'Horror', 'Mystery', 'Thriller']",[nan]
7371,36535,everything is illuminated,3.7777777777777777,"['Comedy', 'Drama']",['In Netflix queue']
7372,36537,thumbsucker,3.3333333333333335,"['Comedy', 'Drama']",[nan]
7373,36708,family guy presents stewie griffin: the untold story,3.7083333333333335,"['Adventure', 'Animation', 'Comedy']",[nan]
7374,36850,police story 2 (ging chaat goo si juk jaap),3.75,"['Action', 'Comedy', 'Crime', 'Thriller']",[nan]
7375,36931,new police story (xin jing cha gu shi),3.5,"['Action', 'Crime', 'Drama']",[nan]
7376,37211,go west,3.0,"['Comedy', 'Musical', 'Western']",[nan]
7377,37240,why we fight,3.5,['Documentary'],['In Netflix queue']
7378,37380,doom,2.15,"['Action', 'Horror', 'Sci-Fi']",[nan]
7379,37382,domino,2.875,"['Crime', 'Drama', 'Thriller']",[nan]
7380,37384,waiting...,3.269230769230769,['Comedy'],['restaurant']
7381,37386,aeon flux,2.761904761904762,"['Action', 'Sci-Fi']",[nan]
7382,37444,frankenstein 90,4.0,"['Comedy', 'Horror', 'Romance']",[nan]
7383,37475,"unfinished life, an",3.0,['Drama'],[nan]
7384,37477,"man, the",2.5,"['Action', 'Comedy', 'Crime']",[nan]
7385,37495,survive style 5+,3.5,"['Fantasy', 'Mystery', 'Romance', 'Thriller']",[nan]
7386,37545,woyzeck,3.25,['Drama'],[nan]
7387,37720,"exorcism of emily rose, the",2.9166666666666665,"['Crime', 'Drama', 'Horror', 'Thriller']",[nan]
7388,37727,flightplan,2.8636363636363638,"['Action', 'Drama', 'Thriller']",[nan]
7389,37729,corpse bride,3.534090909090909,"['Animation', 'Comedy', 'Fantasy', 'Musical', 'Romance']","['gothic', 'helena bonham carter', 'Johnny Depp', 'Tim Burton', 'visually appealing', 'animation', '06 Oscar Nominated Best Movie - Animation']"
7396,37731,green street hooligans (a.k.a. hooligans),3.7222222222222223,"['Crime', 'Drama']",[nan]
7397,37733,"history of violence, a",3.5,"['Action', 'Crime', 'Drama', 'Thriller']",['In Netflix queue']
7398,37736,oliver twist,3.5,['Drama'],['Dickens']
7399,37739,"greatest game ever played, the",3.3,['Drama'],[nan]
7400,37741,capote,3.869565217391304,"['Crime', 'Drama']",['Truman Capote']
7401,37830,final fantasy vii: advent children,3.55,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",[nan]
7402,37844,roll bounce,2.0,"['Comedy', 'Drama', 'Romance']",[nan]
7403,37853,into the blue,2.5,"['Action', 'Adventure', 'Crime', 'Thriller']",[nan]
7404,37857,mirrormask,3.611111111111111,"['Adventure', 'Children', 'Drama', 'Fantasy']",[nan]
7405,38038,wallace & gromit in the curse of the were-rabbit,3.6333333333333333,"['Adventure', 'Animation', 'Children', 'Comedy']","['06 Oscar Nominated Best Movie - Animation', 'Aardman']"
7407,38061,kiss kiss bang bang,4.071428571428571,"['Comedy', 'Crime', 'Mystery', 'Thriller']","['black comedy', 'clever', 'fast-paced dialogue', 'good dialogue', 'Robert Downey Jr.', 'witty', 'In Netflix queue']"
7414,38095,"bittersweet life, a (dalkomhan insaeng)",4.166666666666667,"['Action', 'Crime', 'Drama']",[nan]
7415,38159,"short film about love, a (krótki film o milosci)",4.5,"['Drama', 'Romance']",[nan]
7416,38164,"all this, and heaven too",4.0,"['Drama', 'Romance']",[nan]
7417,38198,darwin's nightmare,4.0,['Documentary'],[nan]
7418,38294,beowulf & grendel,2.5,"['Action', 'Adventure', 'Drama', 'Fantasy']",[nan]
7419,38304,no direction home: bob dylan,4.625,['Documentary'],[nan]
7420,38388,goal! the dream begins (goal!),4.25,['Drama'],[nan]
7421,38583,"wraith, the",2.5,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",[nan]
7422,38798,in her shoes,3.125,"['Comedy', 'Drama']",['sisters']
7423,38886,"squid and the whale, the",3.4444444444444446,"['Comedy', 'Drama']",['divorce']
7424,38992,two for the money,3.5,['Drama'],[nan]
7425,39183,brokeback mountain,3.5588235294117645,"['Drama', 'Romance']",[nan]
7426,39231,elizabethtown,3.5,"['Comedy', 'Drama', 'Romance']",[nan]
7427,39234,north country,3.5,['Drama'],"['courtroom drama', 'In Netflix queue']"
7429,39292,"good night, and good luck.",3.775,"['Crime', 'Drama']","['In Netflix queue', 'journalism', 'McCarthy hearings', 'Morrow']"
7433,39307,dreamer: inspired by a true story,2.5,"['Children', 'Drama']",[nan]
7434,39381,"proposition, the",3.5625,"['Crime', 'Drama', 'Western']",[nan]
7435,39400,"fog, the",2.1,"['Action', 'Horror', 'Mystery', 'Thriller']",[nan]
7436,39414,shopgirl,3.0,"['Comedy', 'Drama', 'Romance']",[nan]
7437,39427,stay,3.0,['Thriller'],[nan]
7438,39435,"legend of zorro, the",2.9,"['Action', 'Adventure', 'Drama', 'Western']",[nan]
7439,39444,"weather man, the",3.388888888888889,"['Comedy', 'Drama']",[nan]
7440,39446,saw ii,2.8076923076923075,"['Horror', 'Thriller']",[nan]
7441,39449,prime,2.6,"['Comedy', 'Drama', 'Romance']",[nan]
7442,39516,don't move (non ti muovere),4.5,['Drama'],[nan]
7443,39715,american pie presents: band camp (american pie 4: band camp),2.142857142857143,['Comedy'],[nan]
7444,39801,"great yokai war, the (yôkai daisensô)",2.75,"['Adventure', 'Comedy', 'Fantasy', 'Horror']",[nan]
7445,39869,manderlay,4.125,['Drama'],[nan]
7446,40148,revolver,3.357142857142857,"['Crime', 'Drama', 'Thriller']",[nan]
7447,40278,jarhead,3.676470588235294,"['Action', 'Drama', 'War']","['Jake Gyllenhaal', 'Modern war']"
7449,40339,chicken little,2.2857142857142856,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",[nan]
7450,40412,dead man's shoes,4.75,"['Crime', 'Thriller']",[nan]
7451,40414,joyeux noël (merry christmas),3.7,"['Drama', 'War']",[nan]
7452,40478,night of the lepus,2.5,"['Horror', 'Sci-Fi', 'Thriller']",[nan]
7453,40491,"match factory girl, the (tulitikkutehtaan tyttö)",5.0,"['Comedy', 'Drama']",['depression']
7454,40578,sword of the beast (kedamono no ken),3.0,"['Action', 'Drama']",[nan]
7455,40581,just friends,2.9166666666666665,"['Comedy', 'Romance']",[nan]
7456,40583,syriana,3.53125,"['Drama', 'Thriller']",['In Netflix queue']
7457,40597,one-way ticket to mombasa (menolippu mombasaan),2.0,"['Comedy', 'Drama']",[nan]
7458,40614,derailed,3.25,"['Drama', 'Thriller']",[nan]
7459,40617,creep,3.0,"['Horror', 'Thriller']",[nan]
7460,40629,pride & prejudice,3.5555555555555554,"['Drama', 'Romance']",['In Netflix queue']
7461,40697,babylon 5,2.25,['Sci-Fi'],[nan]
7462,40723,wolf creek,3.25,"['Crime', 'Horror', 'Thriller']",[nan]
7463,40732,"descent, the",3.5454545454545454,"['Adventure', 'Drama', 'Horror', 'Thriller']",[nan]
7464,40815,harry potter and the goblet of fire,3.816901408450704,"['Adventure', 'Fantasy', 'Thriller', 'IMAX']","['Magic', 'Wizards']"
7466,40819,walk the line,3.7564102564102564,"['Drama', 'Musical', 'Romance']",['Johnny Cash']
7467,40826,rent,3.15,"['Drama', 'Musical', 'Romance']",[nan]
7468,40851,zathura,3.375,"['Action', 'Adventure', 'Children', 'Fantasy']",[nan]
7469,40870,c.r.a.z.y.,3.5,['Drama'],[nan]
7470,40946,sarah silverman: jesus is magic,2.0,"['Comedy', 'Musical']",[nan]
7471,40955,breakfast on pluto,3.875,"['Comedy', 'Drama']",['transvestite']
7472,40959,"ice harvest, the",3.6666666666666665,"['Action', 'Comedy', 'Crime', 'Thriller']",[nan]
7473,40962,"yours, mine and ours",3.3333333333333335,"['Comedy', 'Romance']",[nan]
7474,40966,"libertine, the",3.5,['Drama'],[nan]
7475,41014,"bird with the crystal plumage, the (uccello dalle piume di cristallo, l')",4.0,"['Crime', 'Horror', 'Mystery', 'Thriller']",[nan]
7476,41285,match point,3.4411764705882355,"['Crime', 'Drama', 'Romance']",[nan]
7477,41527,paradise now,4.0,"['Crime', 'Drama', 'Thriller', 'War']",[nan]
7478,41566,"chronicles of narnia: the lion, the witch and the wardrobe, the",3.443548387096774,"['Adventure', 'Children', 'Fantasy']",['C.S. Lewis']
7479,41569,king kong,3.4,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']",['big budget']
7480,41571,memoirs of a geisha,3.5833333333333335,"['Drama', 'Romance']",[nan]
7481,41573,"family stone, the",2.875,"['Comedy', 'Drama', 'Romance']",[nan]
7482,41617,havoc,2.75,"['Crime', 'Drama', 'Romance']",[nan]
